Entidad,Fecha,Confirmados
NUEVO LEON,2020-06-30,361
NUEVO LEON,2020-07-01,491
NUEVO LEON,2020-07-02,383
NUEVO LEON,2020-07-03,457
NUEVO LEON,2020-07-04,395
NUEVO LEON,2020-07-05,436
NUEVO LEON,2020-07-06,519
NUEVO LEON,2020-07-07,460
NUEVO LEON,2020-07-08,410
NUEVO LEON,2020-07-09,397
NUEVO LEON,2020-07-10,586
NUEVO LEON,2020-07-11,441
NUEVO LEON,2020-07-12,450
NUEVO LEON,2020-07-13,575
NUEVO LEON,2020-07-14,435
NUEVO LEON,2020-07-15,507
NUEVO LEON,2020-07-16,427
NUEVO LEON,2020-07-17,429
NUEVO LEON,2020-07-18,372
NUEVO LEON,2020-07-19,452
NUEVO LEON,2020-07-20,630
NUEVO LEON,2020-07-21,381
NUEVO LEON,2020-07-22,356
NUEVO LEON,2020-07-23,277
NUEVO LEON,2020-07-24,266
NUEVO LEON,2020-07-25,289
NUEVO LEON,2020-07-26,265
NUEVO LEON,2020-07-27,318
NUEVO LEON,2020-07-28,265
NUEVO LEON,2020-07-29,224
NUEVO LEON,2020-07-30,247
NUEVO LEON,2020-07-31,286
NUEVO LEON,2020-08-01,394
NUEVO LEON,2020-08-02,262
NUEVO LEON,2020-08-03,430
NUEVO LEON,2020-08-04,299
NUEVO LEON,2020-08-05,285
NUEVO LEON,2020-08-06,283
NUEVO LEON,2020-08-07,306
NUEVO LEON,2020-08-08,320
NUEVO LEON,2020-08-09,234
NUEVO LEON,2020-08-10,370
NUEVO LEON,2020-08-11,250
NUEVO LEON,2020-08-12,260
NUEVO LEON,2020-08-13,229
NUEVO LEON,2020-08-14,243
NUEVO LEON,2020-08-15,237
NUEVO LEON,2020-08-16,167
NUEVO LEON,2020-08-17,179
NUEVO LEON,2020-08-18,136
NUEVO LEON,2020-08-19,69
NUEVO LEON,2020-08-20,45
NUEVO LEON,2020-08-21,13
NUEVO LEON,2020-08-22,2
OAXACA,2020-03-09,1
OAXACA,2020-03-10,1
OAXACA,2020-03-12,2
OAXACA,2020-03-16,1
OAXACA,2020-03-19,2
OAXACA,2020-03-20,3
OAXACA,2020-03-21,1
OAXACA,2020-03-22,1
OAXACA,2020-03-23,4
OAXACA,2020-03-24,1
OAXACA,2020-03-25,1
OAXACA,2020-03-26,3
OAXACA,2020-03-27,3
OAXACA,2020-03-28,4
OAXACA,2020-03-29,2
OAXACA,2020-03-30,4
OAXACA,2020-03-31,1
OAXACA,2020-04-01,1
OAXACA,2020-04-02,1
OAXACA,2020-04-03,5
OAXACA,2020-04-04,2
OAXACA,2020-04-05,4
OAXACA,2020-04-06,5
OAXACA,2020-04-08,2
OAXACA,2020-04-09,6
OAXACA,2020-04-10,7
OAXACA,2020-04-11,2
OAXACA,2020-04-12,4
OAXACA,2020-04-13,2
OAXACA,2020-04-14,12
OAXACA,2020-04-15,10
OAXACA,2020-04-16,4
OAXACA,2020-04-17,7
OAXACA,2020-04-18,6
OAXACA,2020-04-19,8
OAXACA,2020-04-20,10
OAXACA,2020-04-21,9
OAXACA,2020-04-22,9
OAXACA,2020-04-23,14
OAXACA,2020-04-24,12
OAXACA,2020-04-25,8
OAXACA,2020-04-26,15
OAXACA,2020-04-27,15
OAXACA,2020-04-28,16
OAXACA,2020-04-29,15
OAXACA,2020-04-30,32
OAXACA,2020-05-01,21
OAXACA,2020-05-02,25
OAXACA,2020-05-03,20
OAXACA,2020-05-04,26
OAXACA,2020-05-05,43
OAXACA,2020-05-06,23
OAXACA,2020-05-07,38
OAXACA,2020-05-08,47
OAXACA,2020-05-09,40
OAXACA,2020-05-10,76
OAXACA,2020-05-11,76
OAXACA,2020-05-12,84
OAXACA,2020-05-13,63
OAXACA,2020-05-14,61
OAXACA,2020-05-15,88
OAXACA,2020-05-16,78
OAXACA,2020-05-17,51
OAXACA,2020-05-18,138
OAXACA,2020-05-19,78
OAXACA,2020-05-20,112
OAXACA,2020-05-21,71
OAXACA,2020-05-22,97
OAXACA,2020-05-23,90
OAXACA,2020-05-24,91
OAXACA,2020-05-25,156
OAXACA,2020-05-26,103
OAXACA,2020-05-27,74
OAXACA,2020-05-28,120
OAXACA,2020-05-29,127
OAXACA,2020-05-30,118
OAXACA,2020-05-31,91
OAXACA,2020-06-01,209
OAXACA,2020-06-02,143
OAXACA,2020-06-03,171
OAXACA,2020-06-04,187
OAXACA,2020-06-05,191
OAXACA,2020-06-06,138
OAXACA,2020-06-07,151
OAXACA,2020-06-08,208
OAXACA,2020-06-09,121
OAXACA,2020-06-10,164
OAXACA,2020-06-11,146
OAXACA,2020-06-12,156
OAXACA,2020-06-13,161
OAXACA,2020-06-14,141
OAXACA,2020-06-15,164
OAXACA,2020-06-16,137
OAXACA,2020-06-17,143
OAXACA,2020-06-18,160
OAXACA,2020-06-19,133
OAXACA,2020-06-20,192
OAXACA,2020-06-21,150
OAXACA,2020-06-22,192
OAXACA,2020-06-23,138
OAXACA,2020-06-24,142
OAXACA,2020-06-25,154
OAXACA,2020-06-26,112
OAXACA,2020-06-27,143
OAXACA,2020-06-28,203
OAXACA,2020-06-29,214
OAXACA,2020-06-30,189
OAXACA,2020-07-01,209
OAXACA,2020-07-02,165
OAXACA,2020-07-03,157
OAXACA,2020-07-04,204
OAXACA,2020-07-05,158
OAXACA,2020-07-06,176
OAXACA,2020-07-07,140
OAXACA,2020-07-08,118
OAXACA,2020-07-09,93
OAXACA,2020-07-10,191
OAXACA,2020-07-11,127
OAXACA,2020-07-12,106
OAXACA,2020-07-13,152
OAXACA,2020-07-14,126
OAXACA,2020-07-15,132
OAXACA,2020-07-16,135
OAXACA,2020-07-17,131
OAXACA,2020-07-18,181
OAXACA,2020-07-19,98
OAXACA,2020-07-20,168
OAXACA,2020-07-21,140
OAXACA,2020-07-22,92
OAXACA,2020-07-23,115
OAXACA,2020-07-24,129
OAXACA,2020-07-25,152
OAXACA,2020-07-26,111
OAXACA,2020-07-27,117
OAXACA,2020-07-28,89
OAXACA,2020-07-29,104
OAXACA,2020-07-30,72
OAXACA,2020-07-31,80
OAXACA,2020-08-01,167
OAXACA,2020-08-02,94
OAXACA,2020-08-03,87
OAXACA,2020-08-04,65
OAXACA,2020-08-05,75
OAXACA,2020-08-06,61
OAXACA,2020-08-07,68
OAXACA,2020-08-08,125
OAXACA,2020-08-09,106
OAXACA,2020-08-10,134
OAXACA,2020-08-11,54
OAXACA,2020-08-12,71
OAXACA,2020-08-13,71
OAXACA,2020-08-14,64
OAXACA,2020-08-15,67
OAXACA,2020-08-16,25
OAXACA,2020-08-17,26
OAXACA,2020-08-18,6
OAXACA,2020-08-19,2
OAXACA,2020-08-20,1
PUEBLA,2020-03-05,2
PUEBLA,2020-03-08,2
PUEBLA,2020-03-09,5
PUEBLA,2020-03-10,3
PUEBLA,2020-03-11,2
PUEBLA,2020-03-12,3
PUEBLA,2020-03-13,5
PUEBLA,2020-03-14,4
PUEBLA,2020-03-15,4
PUEBLA,2020-03-16,12
PUEBLA,2020-03-17,6
PUEBLA,2020-03-18,6
PUEBLA,2020-03-19,3
PUEBLA,2020-03-20,10
PUEBLA,2020-03-21,11
PUEBLA,2020-03-22,10
PUEBLA,2020-03-23,16
PUEBLA,2020-03-24,7
PUEBLA,2020-03-25,4
PUEBLA,2020-03-26,7
PUEBLA,2020-03-27,16
PUEBLA,2020-03-28,25
PUEBLA,2020-03-29,27
PUEBLA,2020-03-30,19
PUEBLA,2020-03-31,9
PUEBLA,2020-04-01,17
PUEBLA,2020-04-02,24
PUEBLA,2020-04-03,20
PUEBLA,2020-04-04,14
PUEBLA,2020-04-05,13
PUEBLA,2020-04-06,20
PUEBLA,2020-04-07,7
PUEBLA,2020-04-08,12
PUEBLA,2020-04-09,15
PUEBLA,2020-04-10,21
PUEBLA,2020-04-11,23
PUEBLA,2020-04-12,20
PUEBLA,2020-04-13,35
PUEBLA,2020-04-14,18
PUEBLA,2020-04-15,24
PUEBLA,2020-04-16,23
PUEBLA,2020-04-17,35
PUEBLA,2020-04-18,40
PUEBLA,2020-04-19,30
PUEBLA,2020-04-20,44
PUEBLA,2020-04-21,40
PUEBLA,2020-04-22,26
PUEBLA,2020-04-23,34
PUEBLA,2020-04-24,52
PUEBLA,2020-04-25,43
PUEBLA,2020-04-26,39
PUEBLA,2020-04-27,52
PUEBLA,2020-04-28,32
PUEBLA,2020-04-29,38
PUEBLA,2020-04-30,37
PUEBLA,2020-05-01,60
PUEBLA,2020-05-02,39
PUEBLA,2020-05-03,39
PUEBLA,2020-05-04,71
PUEBLA,2020-05-05,61
PUEBLA,2020-05-06,70
PUEBLA,2020-05-07,73
PUEBLA,2020-05-08,89
PUEBLA,2020-05-09,84
PUEBLA,2020-05-10,91
PUEBLA,2020-05-11,120
PUEBLA,2020-05-12,126
PUEBLA,2020-05-13,112
PUEBLA,2020-05-14,112
PUEBLA,2020-05-15,131
PUEBLA,2020-05-16,90
PUEBLA,2020-05-17,117
PUEBLA,2020-05-18,163
PUEBLA,2020-05-19,120
PUEBLA,2020-05-20,178
PUEBLA,2020-05-21,120
PUEBLA,2020-05-22,162
PUEBLA,2020-05-23,146
PUEBLA,2020-05-24,116
PUEBLA,2020-05-25,187
PUEBLA,2020-05-26,140
PUEBLA,2020-05-27,140
PUEBLA,2020-05-28,188
PUEBLA,2020-05-29,155
PUEBLA,2020-05-30,163
PUEBLA,2020-05-31,142
PUEBLA,2020-06-01,346
PUEBLA,2020-06-02,179
PUEBLA,2020-06-03,178
PUEBLA,2020-06-04,199
PUEBLA,2020-06-05,246
PUEBLA,2020-06-06,227
PUEBLA,2020-06-07,198
PUEBLA,2020-06-08,294
PUEBLA,2020-06-09,239
PUEBLA,2020-06-10,443
PUEBLA,2020-06-11,279
PUEBLA,2020-06-12,342
PUEBLA,2020-06-13,272
PUEBLA,2020-06-14,262
PUEBLA,2020-06-15,511
PUEBLA,2020-06-16,355
PUEBLA,2020-06-17,274
PUEBLA,2020-06-18,377
PUEBLA,2020-06-19,402
PUEBLA,2020-06-20,446
PUEBLA,2020-06-21,235
PUEBLA,2020-06-22,353
PUEBLA,2020-06-23,281
PUEBLA,2020-06-24,241
PUEBLA,2020-06-25,348
PUEBLA,2020-06-26,311
PUEBLA,2020-06-27,251
PUEBLA,2020-06-28,258
PUEBLA,2020-06-29,298
PUEBLA,2020-06-30,293
PUEBLA,2020-07-01,421
PUEBLA,2020-07-02,287
PUEBLA,2020-07-03,236
PUEBLA,2020-07-04,260
PUEBLA,2020-07-05,325
PUEBLA,2020-07-06,290
PUEBLA,2020-07-07,287
PUEBLA,2020-07-08,237
PUEBLA,2020-07-09,260
PUEBLA,2020-07-10,455
PUEBLA,2020-07-11,286
PUEBLA,2020-07-12,275
PUEBLA,2020-07-13,348
PUEBLA,2020-07-14,263
PUEBLA,2020-07-15,384
PUEBLA,2020-07-16,295
PUEBLA,2020-07-17,358
PUEBLA,2020-07-18,329
PUEBLA,2020-07-19,255
PUEBLA,2020-07-20,420
PUEBLA,2020-07-21,260
PUEBLA,2020-07-22,251
PUEBLA,2020-07-23,305
PUEBLA,2020-07-24,264
PUEBLA,2020-07-25,323
PUEBLA,2020-07-26,219
PUEBLA,2020-07-27,297
PUEBLA,2020-07-28,245
PUEBLA,2020-07-29,188
PUEBLA,2020-07-30,214
PUEBLA,2020-07-31,204
PUEBLA,2020-08-01,331
PUEBLA,2020-08-02,186
PUEBLA,2020-08-03,247
PUEBLA,2020-08-04,196
PUEBLA,2020-08-05,205
PUEBLA,2020-08-06,179
PUEBLA,2020-08-07,195
PUEBLA,2020-08-08,184
PUEBLA,2020-08-09,134
PUEBLA,2020-08-10,252
PUEBLA,2020-08-11,157
PUEBLA,2020-08-12,143
PUEBLA,2020-08-13,102
PUEBLA,2020-08-14,104
PUEBLA,2020-08-15,102
PUEBLA,2020-08-16,51
PUEBLA,2020-08-17,81
PUEBLA,2020-08-18,50
PUEBLA,2020-08-19,18
PUEBLA,2020-08-20,14
PUEBLA,2020-08-21,5
QUERETARO,2020-03-05,1
QUERETARO,2020-03-08,1
QUERETARO,2020-03-09,1
QUERETARO,2020-03-10,4
QUERETARO,2020-03-11,1
QUERETARO,2020-03-13,1
QUERETARO,2020-03-14,1
QUERETARO,2020-03-15,1
QUERETARO,2020-03-16,3
QUERETARO,2020-03-17,3
QUERETARO,2020-03-18,2
QUERETARO,2020-03-20,3
QUERETARO,2020-03-21,2
QUERETARO,2020-03-22,2
QUERETARO,2020-03-23,4
QUERETARO,2020-03-25,4
QUERETARO,2020-03-26,3
QUERETARO,2020-03-27,3
QUERETARO,2020-03-28,1
QUERETARO,2020-03-29,1
QUERETARO,2020-03-31,2
QUERETARO,2020-04-01,4
QUERETARO,2020-04-02,2
QUERETARO,2020-04-03,4
QUERETARO,2020-04-04,3
QUERETARO,2020-04-05,2
QUERETARO,2020-04-06,3
QUERETARO,2020-04-07,3
QUERETARO,2020-04-08,2
QUERETARO,2020-04-09,4
QUERETARO,2020-04-10,5
QUERETARO,2020-04-11,7
QUERETARO,2020-04-12,6
QUERETARO,2020-04-13,2
QUERETARO,2020-04-14,4
QUERETARO,2020-04-15,6
QUERETARO,2020-04-16,3
QUERETARO,2020-04-17,5
QUERETARO,2020-04-18,7
QUERETARO,2020-04-19,4
QUERETARO,2020-04-20,6
QUERETARO,2020-04-21,3
QUERETARO,2020-04-22,10
QUERETARO,2020-04-23,4
QUERETARO,2020-04-24,1
QUERETARO,2020-04-25,8
QUERETARO,2020-04-26,10
QUERETARO,2020-04-27,7
QUERETARO,2020-04-28,5
QUERETARO,2020-04-29,6
QUERETARO,2020-04-30,8
QUERETARO,2020-05-01,14
QUERETARO,2020-05-02,9
QUERETARO,2020-05-03,13
QUERETARO,2020-05-04,13
QUERETARO,2020-05-05,27
QUERETARO,2020-05-06,19
QUERETARO,2020-05-07,38
QUERETARO,2020-05-08,34
QUERETARO,2020-05-09,25
QUERETARO,2020-05-10,42
QUERETARO,2020-05-11,44
QUERETARO,2020-05-12,44
QUERETARO,2020-05-13,21
QUERETARO,2020-05-14,28
QUERETARO,2020-05-15,46
QUERETARO,2020-05-16,48
QUERETARO,2020-05-17,26
QUERETARO,2020-05-18,34
QUERETARO,2020-05-19,39
QUERETARO,2020-05-20,43
QUERETARO,2020-05-21,37
QUERETARO,2020-05-22,36
QUERETARO,2020-05-23,31
QUERETARO,2020-05-24,35
QUERETARO,2020-05-25,56
QUERETARO,2020-05-26,38
QUERETARO,2020-05-27,21
QUERETARO,2020-05-28,32
QUERETARO,2020-05-29,38
QUERETARO,2020-05-30,42
QUERETARO,2020-05-31,29
QUERETARO,2020-06-01,69
QUERETARO,2020-06-02,49
QUERETARO,2020-06-03,35
QUERETARO,2020-06-04,13
QUERETARO,2020-06-05,40
QUERETARO,2020-06-06,38
QUERETARO,2020-06-07,35
QUERETARO,2020-06-08,43
QUERETARO,2020-06-09,39
QUERETARO,2020-06-10,39
QUERETARO,2020-06-11,51
QUERETARO,2020-06-12,37
QUERETARO,2020-06-13,45
QUERETARO,2020-06-14,39
QUERETARO,2020-06-15,44
QUERETARO,2020-06-16,29
QUERETARO,2020-06-17,27
QUERETARO,2020-06-18,35
QUERETARO,2020-06-19,48
QUERETARO,2020-06-20,49
QUERETARO,2020-06-21,37
QUERETARO,2020-06-22,28
QUERETARO,2020-06-23,35
QUERETARO,2020-06-24,35
QUERETARO,2020-06-25,52
QUERETARO,2020-06-26,39
QUERETARO,2020-06-27,46
QUERETARO,2020-06-28,45
QUERETARO,2020-06-29,37
QUERETARO,2020-06-30,49
QUERETARO,2020-07-01,64
QUERETARO,2020-07-02,44
QUERETARO,2020-07-03,55
QUERETARO,2020-07-04,46
QUERETARO,2020-07-05,74
QUERETARO,2020-07-06,45
QUERETARO,2020-07-07,73
QUERETARO,2020-07-08,37
QUERETARO,2020-07-09,67
QUERETARO,2020-07-10,102
QUERETARO,2020-07-11,63
QUERETARO,2020-07-12,46
QUERETARO,2020-07-13,64
QUERETARO,2020-07-14,58
QUERETARO,2020-07-15,83
QUERETARO,2020-07-16,66
QUERETARO,2020-07-17,48
QUERETARO,2020-07-18,68
QUERETARO,2020-07-19,55
QUERETARO,2020-07-20,87
QUERETARO,2020-07-21,53
QUERETARO,2020-07-22,52
QUERETARO,2020-07-23,53
QUERETARO,2020-07-24,64
QUERETARO,2020-07-25,72
QUERETARO,2020-07-26,74
QUERETARO,2020-07-27,67
QUERETARO,2020-07-28,86
QUERETARO,2020-07-29,69
QUERETARO,2020-07-30,65
QUERETARO,2020-07-31,73
QUERETARO,2020-08-01,93
QUERETARO,2020-08-02,67
QUERETARO,2020-08-03,107
QUERETARO,2020-08-04,47
QUERETARO,2020-08-05,67
QUERETARO,2020-08-06,58
QUERETARO,2020-08-07,73
QUERETARO,2020-08-08,83
QUERETARO,2020-08-09,76
QUERETARO,2020-08-10,102
QUERETARO,2020-08-11,42
QUERETARO,2020-08-12,53
QUERETARO,2020-08-13,57
QUERETARO,2020-08-14,72
QUERETARO,2020-08-15,62
QUERETARO,2020-08-16,61
QUERETARO,2020-08-17,40
QUERETARO,2020-08-18,41
QUERETARO,2020-08-19,11
QUERETARO,2020-08-20,6
QUERETARO,2020-08-21,3
QUINTANA ROO,2020-03-01,1
QUINTANA ROO,2020-03-08,1
QUINTANA ROO,2020-03-09,1
QUINTANA ROO,2020-03-10,2
QUINTANA ROO,2020-03-11,3
QUINTANA ROO,2020-03-12,1
QUINTANA ROO,2020-03-13,3
QUINTANA ROO,2020-03-14,4
QUINTANA ROO,2020-03-15,6
QUINTANA ROO,2020-03-16,2
QUINTANA ROO,2020-03-17,3
QUINTANA ROO,2020-03-18,7
QUINTANA ROO,2020-03-19,5
QUINTANA ROO,2020-03-20,8
QUINTANA ROO,2020-03-21,9
QUINTANA ROO,2020-03-22,6
QUINTANA ROO,2020-03-23,10
QUINTANA ROO,2020-03-24,6
QUINTANA ROO,2020-03-25,13
QUINTANA ROO,2020-03-26,6
QUINTANA ROO,2020-03-27,21
QUINTANA ROO,2020-03-28,16
QUINTANA ROO,2020-03-29,18
QUINTANA ROO,2020-03-30,17
QUINTANA ROO,2020-03-31,13
QUINTANA ROO,2020-04-01,19
QUINTANA ROO,2020-04-02,16
QUINTANA ROO,2020-04-03,19
QUINTANA ROO,2020-04-04,14
QUINTANA ROO,2020-04-05,28
QUINTANA ROO,2020-04-06,29
QUINTANA ROO,2020-04-07,16
QUINTANA ROO,2020-04-08,20
QUINTANA ROO,2020-04-09,26
QUINTANA ROO,2020-04-10,32
QUINTANA ROO,2020-04-11,31
QUINTANA ROO,2020-04-12,29
QUINTANA ROO,2020-04-13,29
QUINTANA ROO,2020-04-14,30
QUINTANA ROO,2020-04-15,29
QUINTANA ROO,2020-04-16,41
QUINTANA ROO,2020-04-17,34
QUINTANA ROO,2020-04-18,46
QUINTANA ROO,2020-04-19,24
QUINTANA ROO,2020-04-20,54
QUINTANA ROO,2020-04-21,32
QUINTANA ROO,2020-04-22,27
QUINTANA ROO,2020-04-23,26
QUINTANA ROO,2020-04-24,22
QUINTANA ROO,2020-04-25,44
QUINTANA ROO,2020-04-26,36
QUINTANA ROO,2020-04-27,33
QUINTANA ROO,2020-04-28,32
QUINTANA ROO,2020-04-29,29
QUINTANA ROO,2020-04-30,23
QUINTANA ROO,2020-05-01,33
QUINTANA ROO,2020-05-02,79
QUINTANA ROO,2020-05-03,27
QUINTANA ROO,2020-05-04,33
QUINTANA ROO,2020-05-05,20
QUINTANA ROO,2020-05-06,31
QUINTANA ROO,2020-05-07,22
QUINTANA ROO,2020-05-08,38
QUINTANA ROO,2020-05-09,40
QUINTANA ROO,2020-05-10,36
QUINTANA ROO,2020-05-11,17
QUINTANA ROO,2020-05-12,28
QUINTANA ROO,2020-05-13,37
QUINTANA ROO,2020-05-14,26
QUINTANA ROO,2020-05-15,33
QUINTANA ROO,2020-05-16,31
QUINTANA ROO,2020-05-17,26
QUINTANA ROO,2020-05-18,50
QUINTANA ROO,2020-05-19,47
QUINTANA ROO,2020-05-20,42
QUINTANA ROO,2020-05-21,28
QUINTANA ROO,2020-05-22,33
QUINTANA ROO,2020-05-23,34
QUINTANA ROO,2020-05-24,40
QUINTANA ROO,2020-05-25,52
QUINTANA ROO,2020-05-26,22
QUINTANA ROO,2020-05-27,49
QUINTANA ROO,2020-05-28,41
QUINTANA ROO,2020-05-29,41
QUINTANA ROO,2020-05-30,38
QUINTANA ROO,2020-05-31,40
QUINTANA ROO,2020-06-01,54
QUINTANA ROO,2020-06-02,35
QUINTANA ROO,2020-06-03,31
QUINTANA ROO,2020-06-04,28
QUINTANA ROO,2020-06-05,43
QUINTANA ROO,2020-06-06,49
QUINTANA ROO,2020-06-07,56
QUINTANA ROO,2020-06-08,63
QUINTANA ROO,2020-06-09,46
QUINTANA ROO,2020-06-10,59
QUINTANA ROO,2020-06-11,67
QUINTANA ROO,2020-06-12,56
QUINTANA ROO,2020-06-13,58
QUINTANA ROO,2020-06-14,53
QUINTANA ROO,2020-06-15,79
QUINTANA ROO,2020-06-16,63
QUINTANA ROO,2020-06-17,60
QUINTANA ROO,2020-06-18,79
QUINTANA ROO,2020-06-19,91
QUINTANA ROO,2020-06-20,132
QUINTANA ROO,2020-06-21,79
QUINTANA ROO,2020-06-22,89
QUINTANA ROO,2020-06-23,102
QUINTANA ROO,2020-06-24,83
QUINTANA ROO,2020-06-25,107
QUINTANA ROO,2020-06-26,145
QUINTANA ROO,2020-06-27,119
QUINTANA ROO,2020-06-28,169
QUINTANA ROO,2020-06-29,125
QUINTANA ROO,2020-06-30,99
QUINTANA ROO,2020-07-01,126
QUINTANA ROO,2020-07-02,111
QUINTANA ROO,2020-07-03,143
QUINTANA ROO,2020-07-04,149
QUINTANA ROO,2020-07-05,133
QUINTANA ROO,2020-07-06,163
QUINTANA ROO,2020-07-07,138
QUINTANA ROO,2020-07-08,133
QUINTANA ROO,2020-07-09,165
QUINTANA ROO,2020-07-10,159
QUINTANA ROO,2020-07-11,128
QUINTANA ROO,2020-07-12,128
QUINTANA ROO,2020-07-13,134
QUINTANA ROO,2020-07-14,121
QUINTANA ROO,2020-07-15,127
QUINTANA ROO,2020-07-16,116
QUINTANA ROO,2020-07-17,110
QUINTANA ROO,2020-07-18,143
QUINTANA ROO,2020-07-19,162
QUINTANA ROO,2020-07-20,159
QUINTANA ROO,2020-07-21,97
QUINTANA ROO,2020-07-22,128
QUINTANA ROO,2020-07-23,113
QUINTANA ROO,2020-07-24,105
QUINTANA ROO,2020-07-25,127
QUINTANA ROO,2020-07-26,125
QUINTANA ROO,2020-07-27,112
QUINTANA ROO,2020-07-28,141
QUINTANA ROO,2020-07-29,91
QUINTANA ROO,2020-07-30,74
QUINTANA ROO,2020-07-31,95
QUINTANA ROO,2020-08-01,123
QUINTANA ROO,2020-08-02,95
QUINTANA ROO,2020-08-03,110
QUINTANA ROO,2020-08-04,77
QUINTANA ROO,2020-08-05,81
QUINTANA ROO,2020-08-06,88
QUINTANA ROO,2020-08-07,73
QUINTANA ROO,2020-08-08,79
QUINTANA ROO,2020-08-09,82
QUINTANA ROO,2020-08-10,71
QUINTANA ROO,2020-08-11,57
QUINTANA ROO,2020-08-12,64
QUINTANA ROO,2020-08-13,46
QUINTANA ROO,2020-08-14,65
QUINTANA ROO,2020-08-15,72
QUINTANA ROO,2020-08-16,45
QUINTANA ROO,2020-08-17,51
QUINTANA ROO,2020-08-18,41
QUINTANA ROO,2020-08-19,26
QUINTANA ROO,2020-08-20,19
SAN LUIS POTOSI,2020-03-07,1
SAN LUIS POTOSI,2020-03-09,1
SAN LUIS POTOSI,2020-03-11,1
SAN LUIS POTOSI,2020-03-12,1
SAN LUIS POTOSI,2020-03-14,1
SAN LUIS POTOSI,2020-03-15,4
SAN LUIS POTOSI,2020-03-16,2
SAN LUIS POTOSI,2020-03-17,1
SAN LUIS POTOSI,2020-03-18,4
SAN LUIS POTOSI,2020-03-19,2
SAN LUIS POTOSI,2020-03-20,1
SAN LUIS POTOSI,2020-03-21,2
SAN LUIS POTOSI,2020-03-22,3
SAN LUIS POTOSI,2020-03-24,5
SAN LUIS POTOSI,2020-03-25,3
SAN LUIS POTOSI,2020-03-26,1
SAN LUIS POTOSI,2020-03-27,3
SAN LUIS POTOSI,2020-03-28,2
SAN LUIS POTOSI,2020-03-29,2
SAN LUIS POTOSI,2020-03-30,1
SAN LUIS POTOSI,2020-03-31,4
SAN LUIS POTOSI,2020-04-01,4
SAN LUIS POTOSI,2020-04-02,3
SAN LUIS POTOSI,2020-04-03,4
SAN LUIS POTOSI,2020-04-04,3
SAN LUIS POTOSI,2020-04-06,1
SAN LUIS POTOSI,2020-04-08,2
SAN LUIS POTOSI,2020-04-09,2
SAN LUIS POTOSI,2020-04-10,2
SAN LUIS POTOSI,2020-04-11,1
SAN LUIS POTOSI,2020-04-12,1
SAN LUIS POTOSI,2020-04-13,4
SAN LUIS POTOSI,2020-04-14,7
SAN LUIS POTOSI,2020-04-15,1
SAN LUIS POTOSI,2020-04-16,2
SAN LUIS POTOSI,2020-04-17,2
SAN LUIS POTOSI,2020-04-18,2
SAN LUIS POTOSI,2020-04-19,2
SAN LUIS POTOSI,2020-04-20,9
SAN LUIS POTOSI,2020-04-21,8
SAN LUIS POTOSI,2020-04-22,2
SAN LUIS POTOSI,2020-04-23,3
SAN LUIS POTOSI,2020-04-24,6
SAN LUIS POTOSI,2020-04-25,16
SAN LUIS POTOSI,2020-04-26,11
SAN LUIS POTOSI,2020-04-27,20
SAN LUIS POTOSI,2020-04-28,18
SAN LUIS POTOSI,2020-04-29,8
SAN LUIS POTOSI,2020-04-30,17
SAN LUIS POTOSI,2020-05-01,21
SAN LUIS POTOSI,2020-05-02,16
SAN LUIS POTOSI,2020-05-03,21
SAN LUIS POTOSI,2020-05-04,29
SAN LUIS POTOSI,2020-05-05,30
SAN LUIS POTOSI,2020-05-06,19
SAN LUIS POTOSI,2020-05-07,27
SAN LUIS POTOSI,2020-05-08,29
SAN LUIS POTOSI,2020-05-09,25
SAN LUIS POTOSI,2020-05-10,31
SAN LUIS POTOSI,2020-05-11,22
SAN LUIS POTOSI,2020-05-12,17
SAN LUIS POTOSI,2020-05-13,24
SAN LUIS POTOSI,2020-05-14,35
SAN LUIS POTOSI,2020-05-15,34
SAN LUIS POTOSI,2020-05-16,20
SAN LUIS POTOSI,2020-05-17,29
SAN LUIS POTOSI,2020-05-18,34
SAN LUIS POTOSI,2020-05-19,37
SAN LUIS POTOSI,2020-05-20,48
SAN LUIS POTOSI,2020-05-21,32
SAN LUIS POTOSI,2020-05-22,45
SAN LUIS POTOSI,2020-05-23,55
SAN LUIS POTOSI,2020-05-24,48
SAN LUIS POTOSI,2020-05-25,39
SAN LUIS POTOSI,2020-05-26,30
SAN LUIS POTOSI,2020-05-27,41
SAN LUIS POTOSI,2020-05-28,42
SAN LUIS POTOSI,2020-05-29,59
SAN LUIS POTOSI,2020-05-30,45
SAN LUIS POTOSI,2020-05-31,48
SAN LUIS POTOSI,2020-06-01,80
SAN LUIS POTOSI,2020-06-02,60
SAN LUIS POTOSI,2020-06-03,84
SAN LUIS POTOSI,2020-06-04,61
SAN LUIS POTOSI,2020-06-05,82
SAN LUIS POTOSI,2020-06-06,78
SAN LUIS POTOSI,2020-06-07,74
SAN LUIS POTOSI,2020-06-08,89
SAN LUIS POTOSI,2020-06-09,98
SAN LUIS POTOSI,2020-06-10,66
SAN LUIS POTOSI,2020-06-11,69
SAN LUIS POTOSI,2020-06-12,62
SAN LUIS POTOSI,2020-06-13,84
SAN LUIS POTOSI,2020-06-14,81
SAN LUIS POTOSI,2020-06-15,121
SAN LUIS POTOSI,2020-06-16,86
SAN LUIS POTOSI,2020-06-17,70
SAN LUIS POTOSI,2020-06-18,86
